snapshot_id,deck_id,games_played,games_won,win_rate,pick_rate
1,2820,1,0,0.00,0.06
1,2821,1,0,0.00,0.06
1,2822,1,1,100.00,0.06
1,2823,1,0,0.00,0.06
1,2824,1,0,0.00,0.06
1,2825,1,0,0.00,0.06
1,2826,1,0,0.00,0.06
1,2827,1,0,0.00,0.06
1,2828,2,1,50.00,0.12
1,2829,1,0,0.00,0.06
1,2830,1,1,100.00,0.06
1,2831,2,2,100.00,0.12
1,2832,1,0,0.00,0.06
1,2833,1,0,0.00,0.06
1,2843,6,6,100.00,0.36
1,2845,1,0,0.00,0.06
1,2846,1,0,0.00,0.06
1,2847,1,0,0.00,0.06
1,2848,1,0,0.00,0.06
1,2849,1,0,0.00,0.06
1,2850,1,0,0.00,0.06
1,2873,4,4,100.00,0.24
1,2880,1,0,0.00,0.06
1,2881,1,0,0.00,0.06
1,2882,3,3,100.00,0.18
1,2883,2,0,0.00,0.12
1,2884,1,1,100.00,0.06
1,2885,2,2,100.00,0.12
1,2886,1,0,0.00,0.06
1,2895,1,0,0.00,0.06
1,2921,1,1,100.00,0.06
1,2923,1,0,0.00,0.06
1,2924,1,1,100.00,0.06
1,2925,1,1,100.00,0.06
1,2928,1,0,0.00,0.06
1,2929,1,0,0.00,0.06
1,2932,6,2,33.33,0.36
1,2939,2,2,100.00,0.12
1,2940,1,0,0.00,0.06
1,2941,1,0,0.00,0.06
1,2942,1,1,100.00,0.06
1,2943,1,0,0.00,0.06
1,2944,1,1,100.00,0.06
1,2945,1,0,0.00,0.06
1,2946,1,1,100.00,0.06
1,2947,3,2,66.67,0.18
1,2948,1,1,100.00,0.06
1,2949,1,0,0.00,0.06
1,2950,1,1,100.00,0.06
1,2951,1,0,0.00,0.06
1,2953,2,0,0.00,0.12
1,2954,1,1,100.00,0.06
1,2955,1,1,100.00,0.06
1,2956,1,0,0.00,0.06
1,2957,1,1,100.00,0.06
1,2958,3,2,66.67,0.18
1,2959,1,0,0.00,0.06
1,2960,1,0,0.00,0.06
1,2961,1,0,0.00,0.06
1,2962,1,1,100.00,0.06
1,3017,1,1,100.00,0.06
1,3018,1,1,100.00,0.06
1,3019,1,0,0.00,0.06
1,3024,1,0,0.00,0.06
1,3025,1,0,0.00,0.06
1,3026,1,0,0.00,0.06
1,3048,2,1,50.00,0.12
1,3051,1,1,100.00,0.06
1,3052,1,0,0.00,0.06
1,3053,6,3,50.00,0.36
1,3054,1,1,100.00,0.06
1,3055,1,0,0.00,0.06
1,3056,1,1,100.00,0.06
1,3057,1,0,0.00,0.06
1,3058,1,1,100.00,0.06
1,3059,7,4,57.14,0.42
1,3060,1,1,100.00,0.06
1,3064,1,1,100.00,0.06
1,3065,1,0,0.00,0.06
1,3066,1,0,0.00,0.06
1,3067,1,0,0.00,0.06
1,3068,1,1,100.00,0.06
1,3069,1,0,0.00,0.06
1,3070,1,0,0.00,0.06
1,3071,1,1,100.00,0.06
1,3072,3,1,33.33,0.18
1,3073,1,1,100.00,0.06
1,3074,1,0,0.00,0.06
1,3089,1,1,100.00,0.06
1,3090,1,0,0.00,0.06
1,3091,1,1,100.00,0.06
1,3092,1,0,0.00,0.06
1,3093,1,0,0.00,0.06
1,3096,1,1,100.00,0.06
1,3097,1,0,0.00,0.06
1,3098,1,0,0.00,0.06
1,3099,1,1,100.00,0.06
1,3100,1,1,100.00,0.06
1,3101,1,0,0.00,0.06
1,3102,1,0,0.00,0.06
1,3103,1,1,100.00,0.06
1,3104,1,0,0.00,0.06
1,3123,1,0,0.00,0.06
1,3124,1,0,0.00,0.06
1,3125,1,1,100.00,0.06
1,3126,1,0,0.00,0.06
1,3186,1,0,0.00,0.06
1,3187,1,0,0.00,0.06
1,3188,1,0,0.00,0.06
1,3226,1,0,0.00,0.06
1,3227,1,0,0.00,0.06
1,3228,1,0,0.00,0.06
1,3229,1,0,0.00,0.06
1,3230,1,0,0.00,0.06
1,3231,1,1,100.00,0.06
1,3232,1,0,0.00,0.06
1,3233,1,0,0.00,0.06
1,3261,1,0,0.00,0.06
1,3265,1,1,100.00,0.06
1,3266,1,0,0.00,0.06
1,3267,1,0,0.00,0.06
1,3301,1,0,0.00,0.06
1,3302,1,1,100.00,0.06
1,3303,1,0,0.00,0.06
1,3304,1,1,100.00,0.06
1,3305,2,0,0.00,0.12
1,3306,1,0,0.00,0.06
1,3307,1,1,100.00,0.06
1,3308,1,1,100.00,0.06
1,3311,1,1,100.00,0.06
1,3378,1,0,0.00,0.06
1,3379,1,1,100.00,0.06
1,3380,1,0,0.00,0.06
1,3381,1,0,0.00,0.06
1,3382,2,0,0.00,0.12
1,3383,1,1,100.00,0.06
1,3389,1,1,100.00,0.06
1,3390,1,0,0.00,0.06
1,3391,1,0,0.00,0.06
1,3392,1,1,100.00,0.06
1,3442,2,0,0.00,0.12
1,3443,1,1,100.00,0.06
1,3444,1,1,100.00,0.06
1,3477,1,1,100.00,0.06
1,3488,4,4,100.00,0.24
1,3489,1,0,0.00,0.06
1,3494,1,0,0.00,0.06
1,3495,1,0,0.00,0.06
1,3496,1,0,0.00,0.06
1,3577,3,2,66.67,0.18
1,3578,1,1,100.00,0.06
1,3579,1,0,0.00,0.06
1,3580,1,0,0.00,0.06
1,3581,1,1,100.00,0.06
1,3582,1,0,0.00,0.06
1,3599,1,1,100.00,0.06
1,3600,1,0,0.00,0.06
1,3601,1,0,0.00,0.06
1,3602,1,0,0.00,0.06
1,3603,1,0,0.00,0.06
1,3629,1,1,100.00,0.06
1,3630,1,0,0.00,0.06
1,3635,1,1,100.00,0.06
1,3636,1,0,0.00,0.06
1,3637,1,0,0.00,0.06
1,3638,1,0,0.00,0.06
1,3639,1,0,0.00,0.06
1,3669,1,0,0.00,0.06
1,3670,1,0,0.00,0.06
1,3671,1,1,100.00,0.06
1,3672,1,0,0.00,0.06
1,3673,1,1,100.00,0.06
1,3674,1,1,100.00,0.06
1,3676,1,0,0.00,0.06
1,3677,1,0,0.00,0.06
1,3678,1,1,100.00,0.06
1,3679,1,0,0.00,0.06
1,3680,1,0,0.00,0.06
1,3681,1,0,0.00,0.06
1,3682,1,1,100.00,0.06
1,3742,1,1,100.00,0.06
1,3743,1,0,0.00,0.06
1,3744,1,1,100.00,0.06
1,3746,2,0,0.00,0.12
1,3748,1,1,100.00,0.06
1,3749,1,1,100.00,0.06
1,3750,1,0,0.00,0.06
1,3755,1,0,0.00,0.06
1,3756,1,0,0.00,0.06
1,3757,1,1,100.00,0.06
1,3758,1,1,100.00,0.06
1,3759,1,1,100.00,0.06
1,3760,1,1,100.00,0.06
1,3761,1,0,0.00,0.06
1,3762,1,0,0.00,0.06
1,3763,1,0,0.00,0.06
1,3764,1,0,0.00,0.06
1,3765,1,1,100.00,0.06
1,3766,1,1,100.00,0.06
1,3767,1,0,0.00,0.06
1,3768,1,1,100.00,0.06
1,3769,1,1,100.00,0.06
1,3791,1,1,100.00,0.06
1,3792,1,1,100.00,0.06
1,3793,1,0,0.00,0.06
1,3794,1,0,0.00,0.06
1,3795,1,0,0.00,0.06
1,3796,1,0,0.00,0.06
1,3797,1,0,0.00,0.06
1,3798,1,0,0.00,0.06
1,3799,1,1,100.00,0.06
1,3800,1,1,100.00,0.06
1,3801,1,0,0.00,0.06
1,3883,2,2,100.00,0.12
1,3885,1,1,100.00,0.06
1,3887,1,0,0.00,0.06
1,3888,1,0,0.00,0.06
1,3891,1,0,0.00,0.06
1,3892,1,1,100.00,0.06
1,3893,1,0,0.00,0.06
1,3929,1,0,0.00,0.06
1,3930,1,0,0.00,0.06
1,3931,1,0,0.00,0.06
1,3932,1,0,0.00,0.06
1,3933,1,0,0.00,0.06
1,3934,1,0,0.00,0.06
1,3935,1,0,0.00,0.06
1,3936,1,0,0.00,0.06
1,3937,1,1,100.00,0.06
1,3938,1,0,0.00,0.06
1,3939,1,0,0.00,0.06
1,3940,1,0,0.00,0.06
1,3941,1,0,0.00,0.06
1,3942,1,0,0.00,0.06
1,3944,5,5,100.00,0.30
1,3945,1,0,0.00,0.06
1,3946,1,1,100.00,0.06
1,3947,1,0,0.00,0.06
1,3948,1,0,0.00,0.06
1,3949,1,0,0.00,0.06
1,3950,1,0,0.00,0.06
1,3951,1,0,0.00,0.06
1,4095,5,3,60.00,0.30
1,4096,1,1,100.00,0.06
1,4097,1,0,0.00,0.06
1,4098,1,0,0.00,0.06
1,4099,1,0,0.00,0.06
1,4100,1,1,100.00,0.06
1,4133,24,12,50.00,1.45
1,4135,1,0,0.00,0.06
1,4136,1,0,0.00,0.06
1,4137,1,0,0.00,0.06
1,4138,1,1,100.00,0.06
1,4139,1,1,100.00,0.06
1,4140,1,1,100.00,0.06
1,4141,1,0,0.00,0.06
1,4142,1,1,100.00,0.06
1,4143,1,1,100.00,0.06
1,4144,1,0,0.00,0.06
1,4145,4,1,25.00,0.24
1,4146,1,1,100.00,0.06
1,4147,3,0,0.00,0.18
1,4148,1,0,0.00,0.06
1,4149,1,1,100.00,0.06
1,4150,1,1,100.00,0.06
1,4151,1,0,0.00,0.06
1,4152,2,2,100.00,0.12
1,4153,1,1,100.00,0.06
1,4154,1,1,100.00,0.06
1,4155,1,1,100.00,0.06
1,4156,1,1,100.00,0.06
1,4157,1,1,100.00,0.06
1,4158,1,1,100.00,0.06
1,4191,1,1,100.00,0.06
1,4212,1,0,0.00,0.06
1,4213,1,1,100.00,0.06
1,4214,1,0,0.00,0.06
1,4215,1,0,0.00,0.06
1,4216,1,0,0.00,0.06
1,4217,1,0,0.00,0.06
1,4218,1,0,0.00,0.06
1,4219,1,0,0.00,0.06
1,4220,1,1,100.00,0.06
1,4221,5,4,80.00,0.30
1,4222,1,1,100.00,0.06
1,4223,1,0,0.00,0.06
1,4224,1,0,0.00,0.06
1,4225,2,1,50.00,0.12
1,4226,1,0,0.00,0.06
1,4232,1,0,0.00,0.06
1,4233,4,1,25.00,0.24
1,4234,1,1,100.00,0.06
1,4241,1,1,100.00,0.06
1,4249,1,0,0.00,0.06
1,4280,1,1,100.00,0.06
1,4281,1,1,100.00,0.06
1,4282,1,1,100.00,0.06
2,3,3,3,100.00,0.37
2,17,11,5,45.45,1.37
2,21,1,0,0.00,0.12
2,42,3,2,66.67,0.37
2,49,6,5,83.33,0.75
2,59,3,3,100.00,0.37
2,69,1,1,100.00,0.12
2,103,2,1,50.00,0.25
2,130,15,8,53.33,1.87
2,170,2,2,100.00,0.25
2,191,4,3,75.00,0.50
2,193,9,6,66.67,1.12
2,219,2,1,50.00,0.25
2,222,1,1,100.00,0.12
2,225,9,8,88.89,1.12
2,226,1,1,100.00,0.12
2,232,4,1,25.00,0.50
2,236,24,9,37.50,2.99
2,245,8,5,62.50,1.00
2,247,14,10,71.43,1.75
2,256,3,1,33.33,0.37
2,260,16,14,87.50,2.00
2,267,2,0,0.00,0.25
2,275,2,0,0.00,0.25
2,279,1,1,100.00,0.12
2,287,17,9,52.94,2.12
2,289,3,1,33.33,0.37
2,306,1,0,0.00,0.12
2,309,3,0,0.00,0.37
2,315,9,7,77.78,1.12
2,331,1,1,100.00,0.12
2,352,4,2,50.00,0.50
2,382,4,3,75.00,0.50
2,404,4,3,75.00,0.50
2,415,14,10,71.43,1.75
2,418,5,1,20.00,0.62
2,427,25,13,52.00,3.12
2,435,2,2,100.00,0.25
2,451,1,0,0.00,0.12
2,468,13,6,46.15,1.62
2,491,8,6,75.00,1.00
2,505,3,2,66.67,0.37
2,521,1,0,0.00,0.12
2,531,3,3,100.00,0.37
2,563,3,1,33.33,0.37
2,578,7,5,71.43,0.87
2,583,10,5,50.00,1.25
2,604,1,1,100.00,0.12
2,612,1,1,100.00,0.12
2,621,1,0,0.00,0.12
2,675,1,0,0.00,0.12
2,704,1,0,0.00,0.12
2,705,1,0,0.00,0.12
2,706,2,0,0.00,0.25
2,714,2,1,50.00,0.25
2,796,1,0,0.00,0.12
2,797,1,0,0.00,0.12
2,798,1,1,100.00,0.12
2,799,16,10,62.50,2.00
2,800,1,1,100.00,0.12
2,801,1,0,0.00,0.12
2,802,2,2,100.00,0.25
2,803,1,1,100.00,0.12
2,804,1,0,0.00,0.12
2,805,1,0,0.00,0.12
2,806,1,0,0.00,0.12
2,807,1,1,100.00,0.12
2,808,1,1,100.00,0.12
2,809,1,0,0.00,0.12
2,810,1,0,0.00,0.12
2,811,1,1,100.00,0.12
2,812,1,0,0.00,0.12
2,813,1,0,0.00,0.12
2,814,1,1,100.00,0.12
2,903,1,0,0.00,0.12
2,904,1,0,0.00,0.12
2,905,1,0,0.00,0.12
2,906,1,0,0.00,0.12
2,907,1,0,0.00,0.12
2,908,1,1,100.00,0.12
2,909,1,0,0.00,0.12
2,910,1,0,0.00,0.12
2,911,1,0,0.00,0.12
2,912,1,0,0.00,0.12
2,913,1,0,0.00,0.12
2,914,1,0,0.00,0.12
2,915,1,1,100.00,0.12
2,916,1,0,0.00,0.12
2,993,1,1,100.00,0.12
2,994,1,0,0.00,0.12
2,995,1,0,0.00,0.12
2,996,1,1,100.00,0.12
2,997,1,0,0.00,0.12
2,998,1,0,0.00,0.12
2,999,1,0,0.00,0.12
2,1000,1,0,0.00,0.12
2,1001,1,0,0.00,0.12
2,1004,1,1,100.00,0.12
2,1005,1,0,0.00,0.12
2,1006,1,0,0.00,0.12
2,1007,1,0,0.00,0.12
2,1081,1,1,100.00,0.12
2,1082,1,0,0.00,0.12
2,1083,1,0,0.00,0.12
2,1084,1,0,0.00,0.12
2,1085,1,0,0.00,0.12
2,1086,1,1,100.00,0.12
2,1087,1,0,0.00,0.12
2,1088,1,0,0.00,0.12
2,1089,1,0,0.00,0.12
2,1122,1,1,100.00,0.12
2,1123,1,1,100.00,0.12
2,1128,1,0,0.00,0.12
2,1133,1,1,100.00,0.12
2,1134,1,0,0.00,0.12
2,1135,1,1,100.00,0.12
2,1136,1,0,0.00,0.12
2,1137,1,0,0.00,0.12
2,1138,1,0,0.00,0.12
2,1139,1,0,0.00,0.12
2,1140,1,1,100.00,0.12
2,1141,1,0,0.00,0.12
2,1142,1,0,0.00,0.12
2,1143,1,1,100.00,0.12
2,1144,1,1,100.00,0.12
2,1145,1,0,0.00,0.12
2,1146,1,1,100.00,0.12
2,1147,1,0,0.00,0.12
2,1148,1,0,0.00,0.12
2,1150,1,1,100.00,0.12
2,1151,1,0,0.00,0.12
2,1152,1,1,100.00,0.12
2,1195,1,0,0.00,0.12
2,1196,1,0,0.00,0.12
2,1197,1,0,0.00,0.12
2,1198,1,1,100.00,0.12
2,1199,1,0,0.00,0.12
2,1200,1,0,0.00,0.12
2,1201,1,1,100.00,0.12
2,1202,1,1,100.00,0.12
2,1203,1,1,100.00,0.12
2,1204,1,1,100.00,0.12
2,1205,1,1,100.00,0.12
2,1206,1,1,100.00,0.12
2,1207,1,0,0.00,0.12
2,1254,1,1,100.00,0.12
2,1255,1,1,100.00,0.12
2,1256,1,1,100.00,0.12
2,1269,2,1,50.00,0.25
2,1270,1,1,100.00,0.12
2,1271,2,1,50.00,0.25
2,1272,2,1,50.00,0.25
2,1273,1,0,0.00,0.12
2,1350,1,1,100.00,0.12
2,1351,1,0,0.00,0.12
2,1352,1,1,100.00,0.12
2,1353,1,1,100.00,0.12
2,1354,1,1,100.00,0.12
2,1355,1,1,100.00,0.12
2,1356,1,0,0.00,0.12
2,1357,1,0,0.00,0.12
2,1358,1,1,100.00,0.12
2,1359,1,1,100.00,0.12
2,1360,1,0,0.00,0.12
2,1361,1,1,100.00,0.12
2,1362,1,0,0.00,0.12
2,1363,1,1,100.00,0.12
2,1364,1,1,100.00,0.12
2,1365,1,0,0.00,0.12
2,1366,1,0,0.00,0.12
2,1367,1,1,100.00,0.12
2,1368,1,1,100.00,0.12
2,1369,1,1,100.00,0.12
2,1370,1,1,100.00,0.12
2,1513,1,0,0.00,0.12
2,1515,1,1,100.00,0.12
2,1516,1,1,100.00,0.12
2,1517,1,1,100.00,0.12
2,1518,1,0,0.00,0.12
2,1519,1,0,0.00,0.12
2,1522,1,0,0.00,0.12
2,1523,1,1,100.00,0.12
2,1524,1,1,100.00,0.12
2,1525,1,0,0.00,0.12
2,1554,1,0,0.00,0.12
2,1595,2,1,50.00,0.25
2,1597,1,0,0.00,0.12
2,1598,1,1,100.00,0.12
2,1618,1,1,100.00,0.12
2,1638,1,0,0.00,0.12
2,1745,1,0,0.00,0.12
2,1760,1,1,100.00,0.12
2,1761,1,1,100.00,0.12
2,1762,1,0,0.00,0.12
2,1763,11,5,45.45,1.37
2,1764,1,1,100.00,0.12
2,1765,1,0,0.00,0.12
2,1766,1,1,100.00,0.12
2,1767,1,0,0.00,0.12
2,1768,1,1,100.00,0.12
2,1769,1,1,100.00,0.12
2,1770,1,0,0.00,0.12
2,1771,1,0,0.00,0.12
2,1772,1,1,100.00,0.12
2,1773,5,3,60.00,0.62
2,1774,1,1,100.00,0.12
2,1775,1,0,0.00,0.12
2,1776,1,0,0.00,0.12
2,1777,1,0,0.00,0.12
2,1778,3,1,33.33,0.37
2,1779,1,1,100.00,0.12
2,1780,1,1,100.00,0.12
2,1781,1,0,0.00,0.12
2,1782,2,0,0.00,0.25
2,1783,1,1,100.00,0.12
2,1784,1,1,100.00,0.12
2,1785,1,0,0.00,0.12
2,1786,2,1,50.00,0.25
2,1787,1,0,0.00,0.12
2,1788,1,1,100.00,0.12
2,1789,1,0,0.00,0.12
2,1790,1,1,100.00,0.12
2,1791,1,0,0.00,0.12
2,1792,1,1,100.00,0.12
2,1793,1,0,0.00,0.12
2,1794,1,0,0.00,0.12
2,1831,1,1,100.00,0.12
2,1995,1,1,100.00,0.12
2,2000,21,8,38.10,2.62
2,2001,1,1,100.00,0.12
2,2002,1,0,0.00,0.12
2,2003,1,1,100.00,0.12
2,2010,1,1,100.00,0.12
2,2011,1,1,100.00,0.12
2,2012,1,0,0.00,0.12
2,2016,1,1,100.00,0.12
2,2017,1,1,100.00,0.12
2,2018,1,1,100.00,0.12
2,2019,1,1,100.00,0.12
2,2020,1,0,0.00,0.12
2,2021,1,1,100.00,0.12
2,2022,1,0,0.00,0.12
2,2023,1,1,100.00,0.12
2,2024,1,1,100.00,0.12
2,2025,2,0,0.00,0.25
2,2026,1,0,0.00,0.12
2,2027,1,1,100.00,0.12
2,2028,1,0,0.00,0.12
2,2032,1,0,0.00,0.12
2,2036,1,0,0.00,0.12
2,2046,1,0,0.00,0.12
2,2047,1,0,0.00,0.12
2,2048,1,1,100.00,0.12
2,2049,1,0,0.00,0.12
2,2066,1,0,0.00,0.12
2,2067,1,1,100.00,0.12
2,2068,1,1,100.00,0.12
2,2069,1,1,100.00,0.12
2,2070,3,0,0.00,0.37
2,2071,1,1,100.00,0.12
2,2074,1,1,100.00,0.12
2,2075,1,1,100.00,0.12
2,2076,1,1,100.00,0.12
2,2112,3,1,33.33,0.37
2,2124,1,1,100.00,0.12
2,2125,1,0,0.00,0.12
2,2127,1,1,100.00,0.12
2,2218,1,0,0.00,0.12
2,2230,1,0,0.00,0.12
2,2231,1,0,0.00,0.12
2,2305,1,1,100.00,0.12
2,2371,4,2,50.00,0.50
2,2372,1,1,100.00,0.12
2,2373,1,0,0.00,0.12
2,2374,1,0,0.00,0.12
2,2375,1,1,100.00,0.12
2,2376,6,3,50.00,0.75
2,2377,1,1,100.00,0.12
2,2378,1,0,0.00,0.12
2,2379,1,1,100.00,0.12
2,2380,1,0,0.00,0.12
2,2381,11,7,63.64,1.37
2,2382,1,1,100.00,0.12
2,2383,1,0,0.00,0.12
2,2384,1,0,0.00,0.12
2,2385,1,0,0.00,0.12
2,2386,1,1,100.00,0.12
2,2387,1,0,0.00,0.12
2,2388,1,1,100.00,0.12
2,2389,1,0,0.00,0.12
2,2390,1,0,0.00,0.12
2,2391,1,0,0.00,0.12
2,2392,1,1,100.00,0.12
2,2454,1,0,0.00,0.12
2,2455,1,1,100.00,0.12
2,2461,2,1,50.00,0.25
2,2462,1,1,100.00,0.12
2,2463,1,0,0.00,0.12
2,2524,1,0,0.00,0.12
2,2525,1,0,0.00,0.12
2,2526,1,1,100.00,0.12
2,2527,1,0,0.00,0.12
2,2540,8,6,75.00,1.00
2,2545,1,1,100.00,0.12
2,2546,1,1,100.00,0.12
2,2547,1,0,0.00,0.12
2,2548,1,0,0.00,0.12
2,2549,1,0,0.00,0.12
2,2550,1,0,0.00,0.12
2,2570,1,0,0.00,0.12
2,2585,1,0,0.00,0.12
2,2586,1,1,100.00,0.12
2,2587,1,1,100.00,0.12
2,2588,1,0,0.00,0.12
2,2589,1,0,0.00,0.12
2,2590,1,1,100.00,0.12
2,2591,1,0,0.00,0.12
2,2592,1,0,0.00,0.12
2,2593,1,0,0.00,0.12
